route_id,date,origin,destination,distance_km,avg_fare,currency,pax_boarded,load_factor,revenue,refunds_issued,is_govt_capped,cap_fare_limit,season_tag,avg_fare_inr,revenue_inr,refunds_issued_inr,currency_standardized,cap_applied_flag
LKO-IXC,2025-12-05,LKO,IXC,1956,13662.24,INR,27,0.15,377077.82,50,1,18000.0,PEAK_WEDDING,13662.24,377077.82,50,INR,True
IXC-BHO,2025-12-05,IXC,BHO,747,7382.89,INR,31,0.17,234775.9,58,0,,PEAK_WEDDING,7382.89,234775.9,58,INR,False
CCU-GOI,2025-12-05,CCU,GOI,1081,8630.75,INR,26,0.14,227851.8,44,0,,PEAK_WEDDING,8630.75,227851.8,44,INR,False
CCU-AMD,2025-12-05,CCU,AMD,2573,14221.58,INR,39,0.21,563174.57,76,1,18000.0,PEAK_WEDDING,14221.58,563174.57,76,INR,True
COK-GAU,2025-12-05,COK,GAU,2324,17143.09,INR,36,0.2,617151.24,60,1,18000.0,PEAK_WEDDING,17143.09,617151.24,60,INR,True
PAT-BHO,2025-12-05,PAT,BHO,586,5612.1,INR,36,0.2,203719.23,67,0,,PEAK_WEDDING,5612.1,203719.23,67,INR,False
GOI-BLR,2025-12-05,GOI,BLR,2560,16794.72,INR,40,0.22,675147.74,66,1,18000.0,PEAK_WEDDING,16794.72,675147.74,66,INR,True
GAU-BHO,2025-12-05,GAU,BHO,1025,9392.19,INR,38,0.21,360660.1,55,0,,PEAK_WEDDING,9392.19,360660.1,55,INR,False
SXR-GOI,2025-12-05,SXR,GOI,1739,11820.03,INR,53,0.29,631189.6,109,1,18000.0,PEAK_WEDDING,11820.03,631189.6,109,INR,True
DEL-JAI,2025-12-05,DEL,JAI,1162,9994.38,INR,34,0.18,341807.8,58,0,,PEAK_WEDDING,9994.38,341807.8,58,INR,False
COK-LKO,2025-12-05,COK,LKO,2281,13145.31,INR,25,0.14,331261.81,37,1,18000.0,PEAK_WEDDING,13145.31,331261.81,37,INR,True
SXR-BHO,2025-12-05,SXR,BHO,1124,7993.6,INR,35,0.19,280575.36,59,0,,PEAK_WEDDING,7993.6,280575.36,59,INR,False
JAI-CCU,2025-12-05,JAI,CCU,733,6724.26,INR,27,0.15,187606.85,54,0,,PEAK_WEDDING,6724.26,187606.85,54,INR,False
VNS-HYD,2025-12-05,VNS,HYD,2119,14641.34,INR,50,0.27,742315.94,74,1,18000.0,PEAK_WEDDING,14641.34,742315.94,74,INR,True
COK-MAA,2025-12-05,COK,MAA,1322,10249.5,INR,42,0.23,439703.55,83,0,,PEAK_WEDDING,10249.5,439703.55,83,INR,False
AMD-GOI,2025-12-05,AMD,GOI,2581,15373.08,INR,37,0.2,571878.58,57,1,18000.0,PEAK_WEDDING,15373.08,571878.58,57,INR,True
IXB-ATQ,2025-12-05,IXB,ATQ,353,4922.9,INR,36,0.2,181655.01,59,0,,PEAK_WEDDING,4922.9,181655.01,59,INR,False
GAU-AMD,2025-12-05,GAU,AMD,789,6527.69,INR,39,0.21,256538.22,76,0,,PEAK_WEDDING,6527.69,256538.22,76,INR,False
HYD-JAI,2025-12-05,HYD,JAI,2098,14314.22,INR,52,0.28,751496.55,82,1,18000.0,PEAK_WEDDING,14314.22,751496.55,82,INR,True
ATQ-BOM,2025-12-05,ATQ,BOM,1413,125.77,USD,37,0.2,4716.38,64,0,,PEAK_WEDDING,10438.91,391459.54000000004,5312,INR,False
COK-DEL,2025-12-05,COK,DEL,2423,13477.09,INR,36,0.2,493261.49,74,1,18000.0,PEAK_WEDDING,13477.09,493261.49,74,INR,True
VNS-COK,2025-12-05,VNS,COK,1875,12690.65,INR,30,0.16,384526.69,52,1,18000.0,PEAK_WEDDING,12690.65,384526.69,52,INR,True
BOM-JAI,2025-12-05,BOM,JAI,1879,12820.27,INR,52,0.28,676910.26,96,1,18000.0,PEAK_WEDDING,12820.27,676910.26,96,INR,True
BLR-CCU,2025-12-05,BLR,CCU,727,7599.85,INR,34,0.18,259914.87,55,0,,PEAK_WEDDING,7599.85,259914.87,55,INR,False
BOM-GAU,2025-12-05,BOM,GAU,1620,10037.89,INR,47,0.25,472784.62,73,1,18000.0,PEAK_WEDDING,10037.89,472784.62,73,INR,True
LKO-VNS,2025-12-05,LKO,VNS,2397,13378.92,INR,47,0.26,634160.81,83,1,18000.0,PEAK_WEDDING,13378.92,634160.81,83,INR,True
SXR-VNS,2025-12-05,SXR,VNS,531,73.27,USD,50,0.27,3670.83,84,0,,PEAK_WEDDING,6081.41,304678.89,6972,INR,False
BLR-PAT,2025-12-05,BLR,PAT,1142,8795.05,INR,45,0.25,401054.28,89,0,,PEAK_WEDDING,8795.05,401054.28,89,INR,False
IXB-BHO,2025-12-05,IXB,BHO,2622,15348.49,INR,43,0.23,663054.77,67,1,18000.0,PEAK_WEDDING,15348.49,663054.77,67,INR,True
SXR-PAT,2025-12-05,SXR,PAT,2565,17885.46,INR,34,0.18,611682.73,61,1,18000.0,PEAK_WEDDING,17885.46,611682.73,61,INR,True
PNQ-COK,2025-12-05,PNQ,COK,1175,9256.31,INR,37,0.2,347111.62,70,0,,PEAK_WEDDING,9256.31,347111.62,70,INR,False
IXC-BLR,2025-12-05,IXC,BLR,549,5411.14,INR,24,0.13,131490.7,39,0,,PEAK_WEDDING,5411.14,131490.7,39,INR,False
HYD-ATQ,2025-12-05,HYD,ATQ,533,5560.0,INR,42,0.23,238524.0,69,0,,PEAK_WEDDING,5560.0,238524.0,69,INR,False
DEL-VNS,2025-12-05,DEL,VNS,2017,15101.63,INR,44,0.24,665981.88,83,1,18000.0,PEAK_WEDDING,15101.63,665981.88,83,INR,True
LKO-GAU,2025-12-05,LKO,GAU,2173,15684.74,INR,39,0.21,621115.7,68,1,18000.0,PEAK_WEDDING,15684.74,621115.7,68,INR,True
SXR-BLR,2025-12-05,SXR,BLR,1309,10939.71,INR,24,0.13,262553.04,45,0,,PEAK_WEDDING,10939.71,262553.04,45,INR,False
BOM-ATQ,2025-12-05,BOM,ATQ,2549,16484.29,INR,31,0.17,519255.14,45,1,18000.0,PEAK_WEDDING,16484.29,519255.14,45,INR,True
BLR-IXB,2025-12-05,BLR,IXB,1695,11609.01,INR,43,0.23,504991.93,74,1,18000.0,PEAK_WEDDING,11609.01,504991.93,74,INR,True
MAA-PAT,2025-12-05,MAA,PAT,2687,17988.13,INR,41,0.22,739312.14,77,1,18000.0,PEAK_WEDDING,17988.13,739312.14,77,INR,True
CCU-JAI,2025-12-05,CCU,JAI,1608,11238.47,INR,28,0.15,316924.85,53,1,18000.0,PEAK_WEDDING,11238.47,316924.85,53,INR,True
DEL-CCU,2025-12-05,DEL,CCU,2218,14279.54,INR,26,0.14,376979.86,45,1,18000.0,PEAK_WEDDING,14279.54,376979.86,45,INR,True
MAA-CCU,2025-12-05,MAA,CCU,1575,10915.76,INR,45,0.25,497758.66,90,1,18000.0,PEAK_WEDDING,10915.76,497758.66,90,INR,True
MAA-ATQ,2025-12-05,MAA,ATQ,2638,17483.64,INR,44,0.24,771028.52,87,1,18000.0,PEAK_WEDDING,17483.64,771028.52,87,INR,True
DEL-BLR,2025-12-05,DEL,BLR,2280,12955.98,INR,24,0.13,314830.31,43,1,18000.0,PEAK_WEDDING,12955.98,314830.31,43,INR,True
JAI-BLR,2025-12-05,JAI,BLR,507,5375.03,INR,46,0.25,249938.89,87,0,,PEAK_WEDDING,5375.03,249938.89,87,INR,False
COK-AMD,2025-12-05,COK,AMD,2255,13678.13,INR,45,0.25,627826.17,89,1,18000.0,PEAK_WEDDING,13678.13,627826.17,89,INR,True
AMD-HYD,2025-12-05,AMD,HYD,2053,15817.62,INR,55,0.3,877877.91,89,1,18000.0,PEAK_WEDDING,15817.62,877877.91,89,INR,True
JAI-COK,2025-12-05,JAI,COK,2282,13390.87,INR,40,0.22,542330.23,82,1,18000.0,PEAK_WEDDING,13390.87,542330.23,82,INR,True
MAA-HYD,2025-12-05,MAA,HYD,2632,198.33,USD,54,0.29,10828.82,114,1,18000.0,PEAK_WEDDING,16461.39,898792.0599999999,9462,INR,True
JAI-BHO,2025-12-05,JAI,BHO,547,6221.78,INR,41,0.22,257581.69,81,0,,PEAK_WEDDING,6221.78,257581.69,81,INR,False
COK-CCU,2025-12-05,COK,CCU,1008,9207.48,INR,27,0.15,254126.45,46,0,,PEAK_WEDDING,9207.48,254126.45,46,INR,False
PAT-VNS,2025-12-05,PAT,VNS,2443,13881.78,INR,34,0.19,483085.94,70,1,18000.0,PEAK_WEDDING,13881.78,483085.94,70,INR,True
HYD-SXR,2025-12-05,HYD,SXR,1953,12618.41,INR,51,0.28,654895.48,76,1,18000.0,PEAK_WEDDING,12618.41,654895.48,76,INR,True
AMD-CCU,2025-12-05,AMD,CCU,2386,15769.26,INR,33,0.18,525116.36,49,1,18000.0,PEAK_WEDDING,15769.26,525116.36,49,INR,True
ATQ-VNS,2025-12-05,ATQ,VNS,1509,10554.11,INR,37,0.2,395779.12,67,1,18000.0,PEAK_WEDDING,10554.11,395779.12,67,INR,True
COK-IXB,2025-12-05,COK,IXB,1218,9088.59,INR,24,0.13,223579.31,39,0,,PEAK_WEDDING,9088.59,223579.31,39,INR,False
PAT-COK,2025-12-05,PAT,COK,2099,12409.82,INR,42,0.22,521212.44,73,1,18000.0,PEAK_WEDDING,12409.82,521212.44,73,INR,True
AMD-IXB,2025-12-05,AMD,IXB,949,9043.27,INR,36,0.2,333696.66,62,0,,PEAK_WEDDING,9043.27,333696.66,62,INR,False
ATQ-COK,2025-12-05,ATQ,COK,2209,13682.52,INR,37,0.2,513094.5,76,1,18000.0,PEAK_WEDDING,13682.52,513094.5,76,INR,True
JAI-IXB,2025-12-05,JAI,IXB,2050,12544.68,INR,40,0.22,504296.14,73,1,18000.0,PEAK_WEDDING,12544.68,504296.14,73,INR,True
SXR-CCU,2025-12-05,SXR,CCU,2155,13289.63,INR,44,0.24,586072.68,72,1,18000.0,PEAK_WEDDING,13289.63,586072.68,72,INR,True
GOI-PNQ,2025-12-05,GOI,PNQ,2475,18061.02,INR,52,0.28,953621.86,74,1,18000.0,PEAK_WEDDING,18061.02,953621.86,74,INR,True
CCU-BOM,2025-12-05,CCU,BOM,2749,17123.44,INR,42,0.22,719184.48,79,1,18000.0,PEAK_WEDDING,17123.44,719184.48,79,INR,True
PAT-GAU,2025-12-05,PAT,GAU,1066,9657.62,INR,43,0.23,423003.76,75,0,,PEAK_WEDDING,9657.62,423003.76,75,INR,False
PNQ-PAT,2025-12-05,PNQ,PAT,2713,19349.23,INR,25,0.14,493405.36,43,1,18000.0,PEAK_WEDDING,19349.23,493405.36,43,INR,True
CCU-COK,2025-12-05,CCU,COK,2515,14372.75,INR,26,0.14,379440.6,37,1,18000.0,PEAK_WEDDING,14372.75,379440.6,37,INR,True
PNQ-BHO,2025-12-05,PNQ,BHO,2356,13443.2,INR,27,0.15,366999.36,41,1,18000.0,PEAK_WEDDING,13443.2,366999.36,41,INR,True
MAA-LKO,2025-12-05,MAA,LKO,1826,11168.09,INR,53,0.28,593025.58,75,1,18000.0,PEAK_WEDDING,11168.09,593025.58,75,INR,True
AMD-BOM,2025-12-05,AMD,BOM,1356,122.38,USD,37,0.2,4552.54,62,0,,PEAK_WEDDING,10157.539999999999,377860.82,5146,INR,False
JAI-MAA,2025-12-05,JAI,MAA,676,7472.49,INR,36,0.2,269009.64,75,0,,PEAK_WEDDING,7472.49,269009.64,75,INR,False
BLR-IXC,2025-12-05,BLR,IXC,1702,12225.84,INR,29,0.16,359439.7,54,1,18000.0,PEAK_WEDDING,12225.84,359439.7,54,INR,True
SXR-BOM,2025-12-05,SXR,BOM,1454,9972.04,INR,32,0.17,323094.1,59,0,,PEAK_WEDDING,9972.04,323094.1,59,INR,False
IXC-SXR,2025-12-05,IXC,SXR,1603,10958.55,INR,45,0.25,502997.44,77,1,18000.0,PEAK_WEDDING,10958.55,502997.44,77,INR,True
SXR-PNQ,2025-12-05,SXR,PNQ,808,7553.22,INR,55,0.3,419203.71,102,0,,PEAK_WEDDING,7553.22,419203.71,102,INR,False
DEL-IXB,2025-12-05,DEL,IXB,1611,137.56,USD,43,0.23,5942.59,62,1,18000.0,PEAK_WEDDING,11417.48,493234.97000000003,5146,INR,True
BLR-BOM,2025-12-05,BLR,BOM,2428,14117.14,INR,53,0.29,758090.42,94,1,18000.0,PEAK_WEDDING,14117.14,758090.42,94,INR,True
VNS-JAI,2025-12-05,VNS,JAI,1936,12344.68,INR,49,0.26,607358.26,74,1,18000.0,PEAK_WEDDING,12344.68,607358.26,74,INR,True
GAU-COK,2025-12-05,GAU,COK,1591,11652.01,INR,54,0.29,636199.75,96,1,18000.0,PEAK_WEDDING,11652.01,636199.75,96,INR,True
ATQ-AMD,2025-12-05,ATQ,AMD,2408,13418.26,INR,51,0.28,688356.74,78,1,18000.0,PEAK_WEDDING,13418.26,688356.74,78,INR,True
GOI-VNS,2025-12-05,GOI,VNS,1054,7911.71,INR,51,0.28,405870.72,76,0,,PEAK_WEDDING,7911.71,405870.72,76,INR,False
HYD-LKO,2025-12-05,HYD,LKO,2716,17229.78,INR,25,0.14,439359.39,50,1,18000.0,PEAK_WEDDING,17229.78,439359.39,50,INR,True
AMD-DEL,2025-12-05,AMD,DEL,1745,13896.97,INR,27,0.15,387725.46,41,1,18000.0,PEAK_WEDDING,13896.97,387725.46,41,INR,True
GOI-COK,2025-12-05,GOI,COK,389,5631.64,INR,41,0.22,234839.39,67,0,,PEAK_WEDDING,5631.64,234839.39,67,INR,False
PNQ-GAU,2025-12-05,PNQ,GAU,937,7865.08,INR,38,0.2,299659.55,71,0,,PEAK_WEDDING,7865.08,299659.55,71,INR,False
DEL-PNQ,2025-12-05,DEL,PNQ,2313,12989.26,INR,41,0.22,537755.36,66,1,18000.0,PEAK_WEDDING,12989.26,537755.36,66,INR,True
BLR-VNS,2025-12-05,BLR,VNS,1763,12603.95,INR,50,0.27,635239.08,89,1,18000.0,PEAK_WEDDING,12603.95,635239.08,89,INR,True
BOM-HYD,2025-12-05,BOM,HYD,673,7264.53,INR,51,0.28,374849.75,104,0,,PEAK_WEDDING,7264.53,374849.75,104,INR,False
BOM-BLR,2025-12-05,BOM,BLR,2172,14235.53,INR,25,0.14,367276.67,51,1,18000.0,PEAK_WEDDING,14235.53,367276.67,51,INR,True
BOM-AMD,2025-12-05,BOM,AMD,2615,17595.53,INR,42,0.23,749569.58,61,1,18000.0,PEAK_WEDDING,17595.53,749569.58,61,INR,True
IXC-IXB,2025-12-05,IXC,IXB,915,96.13,USD,52,0.28,5046.82,81,0,,PEAK_WEDDING,7978.79,418886.06,6723,INR,False
LKO-BLR,2025-12-05,LKO,BLR,1892,14197.04,INR,54,0.29,766640.16,92,1,18000.0,PEAK_WEDDING,14197.04,766640.16,92,INR,True
PNQ-JAI,2025-12-05,PNQ,JAI,625,6920.89,INR,41,0.22,288601.11,86,0,,PEAK_WEDDING,6920.89,288601.11,86,INR,False
IXC-LKO,2025-12-05,IXC,LKO,551,6814.78,INR,33,0.18,231021.04,53,0,,PEAK_WEDDING,6814.78,231021.04,53,INR,False
BHO-IXB,2025-12-05,BHO,IXB,754,7393.15,INR,46,0.25,343781.47,66,0,,PEAK_WEDDING,7393.15,343781.47,66,INR,False
MAA-DEL,2025-12-05,MAA,DEL,1973,14208.49,INR,42,0.23,609544.22,72,1,18000.0,PEAK_WEDDING,14208.49,609544.22,72,INR,True
GAU-GOI,2025-12-05,GAU,GOI,602,6691.88,INR,24,0.13,160605.12,42,0,,PEAK_WEDDING,6691.88,160605.12,42,INR,False
PAT-ATQ,2025-12-05,PAT,ATQ,1743,13885.68,INR,28,0.15,391576.18,53,1,18000.0,PEAK_WEDDING,13885.68,391576.18,53,INR,True
HYD-DEL,2025-12-05,HYD,DEL,2470,14457.51,INR,28,0.15,412039.03,57,1,18000.0,PEAK_WEDDING,14457.51,412039.03,57,INR,True
ATQ-DEL,2025-12-05,ATQ,DEL,2398,17370.16,INR,37,0.2,651381.0,65,1,18000.0,PEAK_WEDDING,17370.16,651381.0,65,INR,True
CCU-BHO,2025-12-05,CCU,BHO,734,6707.27,INR,36,0.2,247498.26,53,0,,PEAK_WEDDING,6707.27,247498.26,53,INR,False
BOM-DEL,2025-12-05,BOM,DEL,1959,14135.17,INR,28,0.16,407092.9,52,1,18000.0,PEAK_WEDDING,14135.17,407092.9,52,INR,True
BOM-BHO,2025-12-05,BOM,BHO,858,6979.7,INR,44,0.24,309898.68,62,0,,PEAK_WEDDING,6979.7,309898.68,62,INR,False
COK-PAT,2025-12-05,COK,PAT,743,6706.0,INR,33,0.18,221298.0,53,0,,PEAK_WEDDING,6706.0,221298.0,53,INR,False
BOM-GOI,2025-12-05,BOM,GOI,2569,15394.16,INR,39,0.21,600372.24,55,1,18000.0,PEAK_WEDDING,15394.16,600372.24,55,INR,True
JAI-PNQ,2025-12-05,JAI,PNQ,790,8167.88,INR,55,0.3,455767.7,97,0,,PEAK_WEDDING,8167.88,455767.7,97,INR,False
PAT-GOI,2025-12-05,PAT,GOI,2012,161.43,USD,26,0.14,4261.75,41,1,18000.0,PEAK_WEDDING,13398.69,353725.25,3403,INR,True
BHO-ATQ,2025-12-05,BHO,ATQ,843,7625.67,INR,24,0.13,187591.48,43,0,,PEAK_WEDDING,7625.67,187591.48,43,INR,False
AMD-IXC,2025-12-05,AMD,IXC,484,5832.48,INR,40,0.22,236215.44,64,0,,PEAK_WEDDING,5832.48,236215.44,64,INR,False
AMD-COK,2025-12-05,AMD,COK,716,6232.62,INR,48,0.26,301035.55,75,0,,PEAK_WEDDING,6232.62,301035.55,75,INR,False
DEL-GOI,2025-12-05,DEL,GOI,1485,10482.12,INR,36,0.2,386790.23,76,0,,PEAK_WEDDING,10482.12,386790.23,76,INR,False
MAA-GOI,2025-12-05,MAA,GOI,718,8051.01,INR,30,0.16,241530.3,50,0,,PEAK_WEDDING,8051.01,241530.3,50,INR,False
LKO-PAT,2025-12-05,LKO,PAT,1896,11832.35,INR,54,0.29,646046.31,101,1,18000.0,PEAK_WEDDING,11832.35,646046.31,101,INR,True
MAA-IXC,2025-12-05,MAA,IXC,531,6041.97,INR,37,0.2,224761.28,78,0,,PEAK_WEDDING,6041.97,224761.28,78,INR,False
ATQ-PNQ,2025-12-05,ATQ,PNQ,427,4989.19,INR,54,0.29,269416.26,77,0,,PEAK_WEDDING,4989.19,269416.26,77,INR,False
AMD-IXB,2025-12-06,AMD,IXB,2480,18002.82,INR,51,0.28,923544.67,104,1,18000.0,PEAK_WEDDING,18002.82,923544.67,104,INR,True
SXR-IXC,2025-12-06,SXR,IXC,2301,15877.37,INR,30,0.17,490610.73,60,1,18000.0,PEAK_WEDDING,15877.37,490610.73,60,INR,True
GOI-SXR,2025-12-06,GOI,SXR,654,6318.72,INR,26,0.14,164918.59,48,0,,PEAK_WEDDING,6318.72,164918.59,48,INR,False
BHO-PAT,2025-12-06,BHO,PAT,2108,12032.97,INR,32,0.18,393478.12,49,1,18000.0,PEAK_WEDDING,12032.97,393478.12,49,INR,True
BLR-DEL,2025-12-06,BLR,DEL,925,7874.96,INR,51,0.28,406347.94,99,0,,PEAK_WEDDING,7874.96,406347.94,99,INR,False
COK-CCU,2025-12-06,COK,CCU,1701,11114.05,INR,36,0.2,410108.44,73,1,18000.0,PEAK_WEDDING,11114.05,410108.44,73,INR,True
IXC-SXR,2025-12-06,IXC,SXR,584,76.43,USD,25,0.14,1948.96,48,0,,PEAK_WEDDING,6343.6900000000005,161763.68,3984,INR,False
BOM-DEL,2025-12-06,BOM,DEL,2742,17995.65,INR,27,0.15,502078.64,40,1,18000.0,PEAK_WEDDING,17995.65,502078.64,40,INR,True
MAA-SXR,2025-12-06,MAA,SXR,1906,13893.55,INR,45,0.25,637713.94,92,1,18000.0,PEAK_WEDDING,13893.55,637713.94,92,INR,True
BLR-CCU,2025-12-06,BLR,CCU,1122,9020.24,INR,37,0.2,338259.0,76,0,,PEAK_WEDDING,9020.24,338259.0,76,INR,False
HYD-VNS,2025-12-06,HYD,VNS,1010,8699.42,INR,29,0.16,255762.95,58,0,,PEAK_WEDDING,8699.42,255762.95,58,INR,False
PNQ-HYD,2025-12-06,PNQ,HYD,396,5050.03,INR,51,0.27,257551.53,93,0,,PEAK_WEDDING,5050.03,257551.53,93,INR,False
LKO-BHO,2025-12-06,LKO,BHO,1065,8318.94,INR,40,0.22,334421.39,75,0,,PEAK_WEDDING,8318.94,334421.39,75,INR,False
BHO-GOI,2025-12-06,BHO,GOI,1165,111.01,USD,52,0.28,5828.02,75,0,,PEAK_WEDDING,9213.83,483725.66000000003,6225,INR,False
DEL-PNQ,2025-12-06,DEL,PNQ,487,5159.3,INR,24,0.13,125370.99,48,0,,PEAK_WEDDING,5159.3,125370.99,48,INR,False
DEL-MAA,2025-12-06,DEL,MAA,2491,18145.88,INR,32,0.17,587926.51,64,1,18000.0,PEAK_WEDDING,18145.88,587926.51,64,INR,True
DEL-PAT,2025-12-06,DEL,PAT,582,6200.57,INR,40,0.22,249262.91,59,0,,PEAK_WEDDING,6200.57,249262.91,59,INR,False
VNS-IXB,2025-12-06,VNS,IXB,1118,8931.35,INR,40,0.22,364399.08,81,0,,PEAK_WEDDING,8931.35,364399.08,81,INR,False
MAA-AMD,2025-12-06,MAA,AMD,1278,9982.08,INR,24,0.14,248553.79,46,0,,PEAK_WEDDING,9982.08,248553.79,46,INR,False
GAU-MAA,2025-12-06,GAU,MAA,521,72.68,USD,30,0.16,2180.4,49,0,,PEAK_WEDDING,6032.4400000000005,180973.2,4067,INR,False
IXC-COK,2025-12-06,IXC,COK,2789,17581.58,INR,43,0.23,764798.73,62,1,18000.0,PEAK_WEDDING,17581.58,764798.73,62,INR,True
CCU-BHO,2025-12-06,CCU,BHO,1926,12338.17,INR,30,0.16,373846.55,48,1,18000.0,PEAK_WEDDING,12338.17,373846.55,48,INR,True
HYD-DEL,2025-12-06,HYD,DEL,1431,126.85,USD,31,0.17,3995.77,47,0,,PEAK_WEDDING,10528.55,331648.91,3901,INR,False
IXC-VNS,2025-12-06,IXC,VNS,2720,15421.63,INR,43,0.23,670840.91,78,1,18000.0,PEAK_WEDDING,15421.63,670840.91,78,INR,True
DEL-HYD,2025-12-06,DEL,HYD,1784,10725.06,INR,48,0.26,521237.92,96,1,18000.0,PEAK_WEDDING,10725.06,521237.92,96,INR,True
BHO-LKO,2025-12-06,BHO,LKO,519,6386.66,INR,34,0.19,220339.77,57,0,,PEAK_WEDDING,6386.66,220339.77,57,INR,False
JAI-GAU,2025-12-06,JAI,GAU,2019,13783.9,INR,39,0.21,541707.27,71,1,18000.0,PEAK_WEDDING,13783.9,541707.27,71,INR,True
GAU-VNS,2025-12-06,GAU,VNS,2206,15355.94,INR,38,0.21,594274.88,80,1,18000.0,PEAK_WEDDING,15355.94,594274.88,80,INR,True
PNQ-BOM,2025-12-06,PNQ,BOM,1533,11598.61,INR,44,0.24,514978.28,68,1,18000.0,PEAK_WEDDING,11598.61,514978.28,68,INR,True
IXB-VNS,2025-12-06,IXB,VNS,1670,13593.64,INR,41,0.22,566854.79,86,1,18000.0,PEAK_WEDDING,13593.64,566854.79,86,INR,True
PNQ-GAU,2025-12-06,PNQ,GAU,2446,15668.92,INR,30,0.17,479468.95,62,1,18000.0,PEAK_WEDDING,15668.92,479468.95,62,INR,True
BLR-GAU,2025-12-06,BLR,GAU,998,8890.16,INR,25,0.14,229366.13,47,0,,PEAK_WEDDING,8890.16,229366.13,47,INR,False
PAT-IXC,2025-12-06,PAT,IXC,444,6303.25,INR,33,0.18,208007.25,54,0,,PEAK_WEDDING,6303.25,208007.25,54,INR,False
BOM-BLR,2025-12-06,BOM,BLR,2691,19014.54,INR,25,0.14,479166.41,41,1,18000.0,PEAK_WEDDING,19014.54,479166.41,41,INR,True
GOI-JAI,2025-12-06,GOI,JAI,1798,11501.82,INR,47,0.26,545186.27,72,1,18000.0,PEAK_WEDDING,11501.82,545186.27,72,INR,True
PNQ-AMD,2025-12-06,PNQ,AMD,2552,18481.66,INR,44,0.24,820585.7,66,1,18000.0,PEAK_WEDDING,18481.66,820585.7,66,INR,True
COK-BHO,2025-12-06,COK,BHO,2218,13388.59,INR,32,0.17,433790.32,47,1,18000.0,PEAK_WEDDING,13388.59,433790.32,47,INR,True
IXC-MAA,2025-12-06,IXC,MAA,2799,17158.22,INR,25,0.14,432387.14,36,1,18000.0,PEAK_WEDDING,17158.22,432387.14,36,INR,True
SXR-GOI,2025-12-06,SXR,GOI,582,6731.07,INR,32,0.17,216067.35,62,0,,PEAK_WEDDING,6731.07,216067.35,62,INR,False
IXB-GOI,2025-12-06,IXB,GOI,1184,10087.55,INR,48,0.26,484202.4,86,0,,PEAK_WEDDING,10087.55,484202.4,86,INR,False
MAA-BOM,2025-12-06,MAA,BOM,2433,15191.36,INR,36,0.2,556003.78,56,1,18000.0,PEAK_WEDDING,15191.36,556003.78,56,INR,True
LKO-BLR,2025-12-06,LKO,BLR,2272,14501.48,INR,33,0.18,482899.28,59,1,18000.0,PEAK_WEDDING,14501.48,482899.28,59,INR,True
HYD-BHO,2025-12-06,HYD,BHO,494,6207.75,INR,42,0.23,264450.15,82,0,,PEAK_WEDDING,6207.75,264450.15,82,INR,False
COK-PNQ,2025-12-06,COK,PNQ,1054,7609.57,INR,55,0.3,424614.01,82,0,,PEAK_WEDDING,7609.57,424614.01,82,INR,False
BLR-GOI,2025-12-06,BLR,GOI,755,7721.69,INR,41,0.22,321994.47,78,0,,PEAK_WEDDING,7721.69,321994.47,78,INR,False
PAT-BOM,2025-12-06,PAT,BOM,327,4792.42,INR,28,0.15,135146.24,43,0,,PEAK_WEDDING,4792.42,135146.24,43,INR,False
HYD-LKO,2025-12-06,HYD,LKO,1598,11235.08,INR,27,0.15,313458.73,46,1,18000.0,PEAK_WEDDING,11235.08,313458.73,46,INR,True
GAU-SXR,2025-12-06,GAU,SXR,337,5434.96,INR,44,0.24,242942.71,85,0,,PEAK_WEDDING,5434.96,242942.71,85,INR,False
BHO-CCU,2025-12-06,BHO,CCU,441,5391.7,INR,48,0.26,263654.13,69,0,,PEAK_WEDDING,5391.7,263654.13,69,INR,False
GOI-IXB,2025-12-06,GOI,IXB,2315,15725.85,INR,48,0.26,759558.56,96,1,18000.0,PEAK_WEDDING,15725.85,759558.56,96,INR,True
LKO-PAT,2025-12-06,LKO,PAT,449,5302.0,INR,55,0.3,295851.6,86,0,,PEAK_WEDDING,5302.0,295851.6,86,INR,False
PAT-AMD,2025-12-06,PAT,AMD,1937,156.96,USD,53,0.29,8428.75,78,1,18000.0,PEAK_WEDDING,13027.68,699586.25,6474,INR,True
HYD-PNQ,2025-12-06,HYD,PNQ,1994,12434.6,INR,46,0.25,574478.52,95,1,18000.0,PEAK_WEDDING,12434.6,574478.52,95,INR,True
ATQ-SXR,2025-12-06,ATQ,SXR,844,7414.55,INR,48,0.26,360347.13,89,0,,PEAK_WEDDING,7414.55,360347.13,89,INR,False
ATQ-AMD,2025-12-06,ATQ,AMD,1561,11227.27,INR,44,0.24,501858.97,92,1,18000.0,PEAK_WEDDING,11227.27,501858.97,92,INR,True
CCU-ATQ,2025-12-06,CCU,ATQ,351,5449.92,INR,50,0.27,276310.94,104,0,,PEAK_WEDDING,5449.92,276310.94,104,INR,False
BOM-SXR,2025-12-06,BOM,SXR,1189,9304.53,INR,34,0.19,323797.64,48,0,,PEAK_WEDDING,9304.53,323797.64,48,INR,False
IXC-JAI,2025-12-06,IXC,JAI,733,6190.45,INR,38,0.2,235856.14,56,0,,PEAK_WEDDING,6190.45,235856.14,56,INR,False
MAA-VNS,2025-12-06,MAA,VNS,893,7208.09,INR,48,0.26,350313.17,78,0,,PEAK_WEDDING,7208.09,350313.17,78,INR,False
