incident_id,airline,incident_date,incident_type,severity,flights_affected,resolution_hrs,reported_to_dgca,news_coverage,source,reported_to_dgca_missing_flag
INC-01214,SpiceJet,2025-12-21,ATC_DELAY,CRITICAL,8,36.7,True,True,NEWS_SCRAPE,False
INC-01215,AkasaAir,2025-12-05,WEATHER,CRITICAL,30,55.7,True,True,NEWS_SCRAPE,False
INC-01216,IndiGo,2025-12-28,CREW_SHORTAGE,HIGH,11,24.4,True,False,NEWS_SCRAPE,False
INC-01217,Vistara,2025-12-26,PASSENGER_COMPLAINT,LOW,44,46.0,,True,DGCA_FEED,True
INC-01218,SpiceJet,2025-12-20,BAGGAGE,MEDIUM,42,64.3,True,False,NEWS_SCRAPE,False
INC-01219,IndiGo,2025-11-10,ATC_DELAY,HIGH,12,54.7,True,True,DGCA_FEED,False
INC-01220,IndiGo,2025-11-12,ATC_DELAY,LOW,27,28.6,True,False,DGCA_FEED,False
INC-01221,AirIndia,2025-11-18,TECHNICAL,LOW,37,58.3,False,False,AIRLINE_REPORT,False
INC-01222,IndiGo,2025-11-19,CREW_SHORTAGE,HIGH,7,17.8,,True,NEWS_SCRAPE,True
INC-01223,SpiceJet,2025-11-18,ATC_DELAY,CRITICAL,21,34.3,,True,AIRLINE_REPORT,True
INC-01224,AkasaAir,2025-12-04,BAGGAGE,LOW,35,67.9,,True,AIRLINE_REPORT,True
INC-01225,SpiceJet,2025-12-09,BAGGAGE,CRITICAL,41,25.6,,True,AIRLINE_REPORT,True
INC-01226,AirIndia,2025-11-17,SLOT_MISS,LOW,21,66.8,True,True,AIRLINE_REPORT,False
INC-01227,IndiGo,2025-12-21,ATC_DELAY,HIGH,20,6.3,,True,NEWS_SCRAPE,True
INC-01228,SpiceJet,2025-11-23,WEATHER,HIGH,30,57.7,True,False,AIRLINE_REPORT,False
INC-01229,IndiGo,2025-11-09,CREW_SHORTAGE,CRITICAL,17,17.7,True,False,DGCA_FEED,False
INC-01230,SpiceJet,2025-11-10,TECHNICAL,HIGH,22,39.2,True,True,AIRLINE_REPORT,False
INC-01231,AirIndia,2025-12-04,BAGGAGE,MEDIUM,15,57.2,,False,NEWS_SCRAPE,True
INC-01232,AkasaAir,2025-11-14,ATC_DELAY,HIGH,21,28.3,False,False,AIRLINE_REPORT,False
INC-01233,SpiceJet,2025-11-16,BAGGAGE,HIGH,22,54.6,,True,NEWS_SCRAPE,True
INC-01234,SpiceJet,2025-11-25,WEATHER,LOW,3,53.7,True,True,DGCA_FEED,False
INC-01235,IndiGo,2025-12-04,SLOT_MISS,CRITICAL,30,4.8,False,False,AIRLINE_REPORT,False
INC-01236,IndiGo,2025-12-14,PASSENGER_COMPLAINT,CRITICAL,36,34.7,,False,DGCA_FEED,True
INC-01237,SpiceJet,2025-12-14,CREW_SHORTAGE,MEDIUM,25,42.1,,False,NEWS_SCRAPE,True
INC-01238,IndiGo,2025-11-07,ATC_DELAY,CRITICAL,20,37.1,,True,DGCA_FEED,True
INC-01239,AirIndia,2025-11-07,TECHNICAL,MEDIUM,18,43.6,False,True,NEWS_SCRAPE,False
INC-01240,SpiceJet,2025-11-18,TECHNICAL,HIGH,33,27.3,False,False,NEWS_SCRAPE,False
INC-01241,AkasaAir,2025-12-07,SLOT_MISS,CRITICAL,9,54.0,False,True,AIRLINE_REPORT,False
INC-01242,IndiGo,2025-12-07,SLOT_MISS,HIGH,27,35.5,False,True,AIRLINE_REPORT,False
INC-01243,SpiceJet,2025-11-05,SLOT_MISS,HIGH,38,54.2,,True,AIRLINE_REPORT,True
INC-01244,AirIndia,2025-12-20,SLOT_MISS,CRITICAL,42,13.1,True,True,AIRLINE_REPORT,False
INC-01245,AirIndia,2025-12-30,BAGGAGE,CRITICAL,14,68.5,False,True,DGCA_FEED,False
INC-01246,AkasaAir,2025-12-18,TECHNICAL,HIGH,3,35.8,False,True,NEWS_SCRAPE,False
INC-01247,SpiceJet,2025-12-27,TECHNICAL,HIGH,27,43.5,,False,DGCA_FEED,True
INC-01248,Vistara,2025-12-21,ATC_DELAY,HIGH,17,13.4,,True,AIRLINE_REPORT,True
INC-01249,Vistara,2025-11-28,PASSENGER_COMPLAINT,HIGH,22,71.5,True,True,AIRLINE_REPORT,False
INC-01250,SpiceJet,2025-12-04,ATC_DELAY,HIGH,17,14.1,False,False,AIRLINE_REPORT,False
INC-01251,IndiGo,2025-12-28,PASSENGER_COMPLAINT,LOW,43,37.4,True,False,DGCA_FEED,False
INC-01252,SpiceJet,2025-11-22,WEATHER,CRITICAL,31,64.1,,True,AIRLINE_REPORT,True
INC-01253,Vistara,2025-11-01,SLOT_MISS,LOW,16,6.7,True,False,NEWS_SCRAPE,False
INC-01254,AirIndia,2025-11-06,BAGGAGE,MEDIUM,2,60.9,False,False,AIRLINE_REPORT,False
INC-01255,SpiceJet,2025-12-01,CREW_SHORTAGE,LOW,7,68.2,False,True,AIRLINE_REPORT,False
INC-01256,AirIndia,2025-12-11,WEATHER,HIGH,29,62.2,True,False,NEWS_SCRAPE,False
INC-01257,AirIndia,2025-11-22,ATC_DELAY,LOW,2,29.3,True,False,NEWS_SCRAPE,False
INC-01258,AirIndia,2025-12-17,SLOT_MISS,CRITICAL,30,66.6,False,True,NEWS_SCRAPE,False
INC-01259,AirIndia,2025-12-28,ATC_DELAY,HIGH,36,27.5,False,False,NEWS_SCRAPE,False
INC-01260,AirIndia,2025-11-09,PASSENGER_COMPLAINT,MEDIUM,20,21.1,,False,AIRLINE_REPORT,True
INC-01261,AirIndia,2025-11-18,SLOT_MISS,LOW,44,6.8,True,False,NEWS_SCRAPE,False
INC-01262,AkasaAir,2025-11-29,SLOT_MISS,LOW,18,40.6,True,False,AIRLINE_REPORT,False
INC-01263,AkasaAir,2025-11-03,TECHNICAL,HIGH,3,71.9,,True,DGCA_FEED,True
INC-01264,SpiceJet,2025-12-19,ATC_DELAY,MEDIUM,35,7.5,False,False,NEWS_SCRAPE,False
INC-01265,AirIndia,2025-12-20,CREW_SHORTAGE,HIGH,36,6.7,False,False,DGCA_FEED,False
INC-01266,IndiGo,2025-11-08,WEATHER,MEDIUM,26,12.8,False,True,DGCA_FEED,False
INC-01267,AirIndia,2025-11-26,SLOT_MISS,CRITICAL,26,55.4,True,True,NEWS_SCRAPE,False
INC-01268,AirIndia,2025-11-30,TECHNICAL,LOW,7,54.5,False,False,DGCA_FEED,False
INC-01269,IndiGo,2025-11-20,BAGGAGE,CRITICAL,11,22.5,False,True,DGCA_FEED,False
INC-01270,AirIndia,2025-11-20,WEATHER,MEDIUM,15,32.1,False,False,NEWS_SCRAPE,False
INC-01271,SpiceJet,2025-11-22,ATC_DELAY,HIGH,12,27.9,False,False,NEWS_SCRAPE,False
INC-01272,IndiGo,2025-12-26,ATC_DELAY,HIGH,33,28.2,False,False,AIRLINE_REPORT,False
INC-01273,SpiceJet,2025-11-28,SLOT_MISS,MEDIUM,20,26.3,False,True,AIRLINE_REPORT,False
INC-01274,AirIndia,2025-12-27,PASSENGER_COMPLAINT,CRITICAL,12,12.6,True,True,DGCA_FEED,False
INC-01275,Vistara,2025-12-04,SLOT_MISS,CRITICAL,22,3.7,False,False,AIRLINE_REPORT,False
INC-01276,Vistara,2025-11-09,CREW_SHORTAGE,LOW,7,51.1,False,True,AIRLINE_REPORT,False
INC-01277,Vistara,2025-11-17,SLOT_MISS,CRITICAL,19,21.2,True,True,AIRLINE_REPORT,False
INC-01278,AirIndia,2025-11-26,PASSENGER_COMPLAINT,LOW,31,40.4,False,False,NEWS_SCRAPE,False
INC-01279,IndiGo,2025-12-13,ATC_DELAY,HIGH,8,65.4,False,False,AIRLINE_REPORT,False
INC-01280,IndiGo,2025-11-11,BAGGAGE,CRITICAL,17,40.7,True,False,AIRLINE_REPORT,False
INC-01281,IndiGo,2025-11-16,WEATHER,CRITICAL,10,19.2,True,False,DGCA_FEED,False
INC-01282,SpiceJet,2025-11-28,WEATHER,MEDIUM,6,15.0,,False,AIRLINE_REPORT,True
INC-01283,IndiGo,2025-11-11,BAGGAGE,HIGH,4,40.1,False,True,AIRLINE_REPORT,False
INC-01284,IndiGo,2025-11-29,ATC_DELAY,MEDIUM,4,61.9,True,True,AIRLINE_REPORT,False
INC-01285,AirIndia,2025-12-20,PASSENGER_COMPLAINT,CRITICAL,11,26.8,True,False,AIRLINE_REPORT,False
INC-01286,IndiGo,2025-11-04,CREW_SHORTAGE,HIGH,26,15.5,True,False,AIRLINE_REPORT,False
INC-01287,IndiGo,2025-12-21,WEATHER,CRITICAL,20,31.9,False,False,NEWS_SCRAPE,False
INC-01288,AkasaAir,2025-11-06,WEATHER,HIGH,43,33.5,True,True,AIRLINE_REPORT,False
INC-01289,Vistara,2025-12-14,SLOT_MISS,HIGH,7,51.5,,False,DGCA_FEED,True
INC-01290,AirIndia,2025-11-01,WEATHER,CRITICAL,41,43.6,True,True,AIRLINE_REPORT,False
INC-01291,AirIndia,2025-12-15,TECHNICAL,LOW,15,10.5,False,False,DGCA_FEED,False
INC-01292,AirIndia,2025-12-12,SLOT_MISS,CRITICAL,38,36.9,True,True,DGCA_FEED,False
INC-01293,AirIndia,2025-12-27,WEATHER,LOW,22,34.4,False,False,NEWS_SCRAPE,False
INC-01294,AirIndia,2025-12-20,PASSENGER_COMPLAINT,CRITICAL,23,7.6,,True,DGCA_FEED,True
INC-01295,AkasaAir,2025-12-02,CREW_SHORTAGE,LOW,19,49.9,True,False,DGCA_FEED,False
INC-01296,SpiceJet,2025-11-17,CREW_SHORTAGE,MEDIUM,13,48.8,True,False,AIRLINE_REPORT,False
INC-01297,AirIndia,2025-11-01,WEATHER,MEDIUM,26,3.8,True,True,NEWS_SCRAPE,False
INC-01298,SpiceJet,2025-11-15,BAGGAGE,CRITICAL,28,11.9,False,False,AIRLINE_REPORT,False
INC-01299,AkasaAir,2025-11-25,SLOT_MISS,LOW,33,2.9,,True,NEWS_SCRAPE,True
INC-01300,AkasaAir,2025-11-26,BAGGAGE,MEDIUM,10,55.9,False,True,DGCA_FEED,False
INC-01301,SpiceJet,2025-11-29,CREW_SHORTAGE,MEDIUM,23,45.2,False,False,AIRLINE_REPORT,False
INC-01302,Vistara,2025-12-17,TECHNICAL,HIGH,34,67.8,False,True,NEWS_SCRAPE,False
INC-01303,IndiGo,2025-11-05,SLOT_MISS,CRITICAL,31,44.3,True,True,NEWS_SCRAPE,False
INC-01304,AirIndia,2025-11-27,ATC_DELAY,MEDIUM,31,70.0,False,False,AIRLINE_REPORT,False
INC-01305,AkasaAir,2025-11-05,ATC_DELAY,CRITICAL,39,14.6,False,False,DGCA_FEED,False
INC-01306,AkasaAir,2025-11-18,PASSENGER_COMPLAINT,LOW,44,59.5,,True,NEWS_SCRAPE,True
INC-01307,AkasaAir,2025-11-02,SLOT_MISS,HIGH,12,34.1,False,True,NEWS_SCRAPE,False
INC-01308,Vistara,2025-11-28,BAGGAGE,CRITICAL,39,33.0,,False,NEWS_SCRAPE,True
INC-01309,SpiceJet,2025-12-29,BAGGAGE,LOW,43,20.5,True,True,AIRLINE_REPORT,False
INC-01310,SpiceJet,2025-11-10,CREW_SHORTAGE,MEDIUM,25,10.8,False,True,AIRLINE_REPORT,False
INC-01311,AkasaAir,2025-12-12,ATC_DELAY,CRITICAL,15,1.9,True,True,DGCA_FEED,False
INC-01312,AkasaAir,2025-12-11,SLOT_MISS,LOW,7,42.6,True,True,NEWS_SCRAPE,False
INC-01313,AkasaAir,2025-12-11,BAGGAGE,HIGH,15,4.5,,True,NEWS_SCRAPE,True
INC-01314,SpiceJet,2025-12-11,BAGGAGE,HIGH,14,46.0,False,True,NEWS_SCRAPE,False
INC-01315,SpiceJet,2025-12-15,WEATHER,MEDIUM,10,36.2,True,False,NEWS_SCRAPE,False
INC-01316,IndiGo,2025-12-19,BAGGAGE,HIGH,42,55.4,,True,AIRLINE_REPORT,True
INC-01317,AirIndia,2025-12-27,BAGGAGE,HIGH,33,44.3,False,False,NEWS_SCRAPE,False
INC-01318,AkasaAir,2025-12-19,ATC_DELAY,CRITICAL,23,64.0,True,True,NEWS_SCRAPE,False
INC-01319,AkasaAir,2025-12-16,TECHNICAL,MEDIUM,34,62.3,,False,AIRLINE_REPORT,True
INC-01320,AkasaAir,2025-12-22,SLOT_MISS,HIGH,18,55.9,False,True,DGCA_FEED,False
INC-01321,AirIndia,2025-12-05,BAGGAGE,MEDIUM,36,5.4,True,True,NEWS_SCRAPE,False
INC-01322,IndiGo,2025-11-17,TECHNICAL,HIGH,38,48.6,False,True,NEWS_SCRAPE,False
INC-01323,Vistara,2025-12-17,WEATHER,CRITICAL,7,51.8,False,True,AIRLINE_REPORT,False
INC-01324,AirIndia,2025-12-29,SLOT_MISS,HIGH,8,29.2,,False,DGCA_FEED,True
INC-01325,AirIndia,2025-11-22,WEATHER,MEDIUM,26,11.7,False,False,NEWS_SCRAPE,False
INC-01326,AirIndia,2025-11-06,BAGGAGE,MEDIUM,25,4.1,,True,NEWS_SCRAPE,True
INC-01327,Vistara,2025-12-31,CREW_SHORTAGE,HIGH,38,51.1,False,True,DGCA_FEED,False
INC-01328,IndiGo,2025-12-12,BAGGAGE,MEDIUM,8,61.8,,True,AIRLINE_REPORT,True
INC-01329,AkasaAir,2025-12-18,WEATHER,LOW,28,11.0,False,True,DGCA_FEED,False
INC-01330,IndiGo,2025-12-20,PASSENGER_COMPLAINT,CRITICAL,36,49.6,False,True,NEWS_SCRAPE,False
INC-01331,SpiceJet,2025-11-29,PASSENGER_COMPLAINT,MEDIUM,36,32.7,,True,NEWS_SCRAPE,True
INC-01332,Vistara,2025-12-02,PASSENGER_COMPLAINT,LOW,24,56.2,False,False,DGCA_FEED,False
INC-01333,AkasaAir,2025-11-18,PASSENGER_COMPLAINT,HIGH,35,61.7,,False,NEWS_SCRAPE,True
INC-01334,Vistara,2025-11-18,SLOT_MISS,CRITICAL,6,69.6,False,False,AIRLINE_REPORT,False
INC-01335,SpiceJet,2025-12-21,TECHNICAL,HIGH,13,24.9,False,False,DGCA_FEED,False
INC-01336,IndiGo,2025-12-25,TECHNICAL,LOW,6,24.2,True,True,AIRLINE_REPORT,False
INC-01337,IndiGo,2025-12-31,PASSENGER_COMPLAINT,LOW,18,21.6,False,False,NEWS_SCRAPE,False
INC-01338,AkasaAir,2025-12-29,TECHNICAL,HIGH,9,62.2,False,True,AIRLINE_REPORT,False
INC-01339,IndiGo,2025-11-10,ATC_DELAY,CRITICAL,12,63.5,True,False,AIRLINE_REPORT,False
INC-01340,IndiGo,2025-11-16,BAGGAGE,MEDIUM,19,1.9,False,False,AIRLINE_REPORT,False
INC-01341,AirIndia,2025-11-23,CREW_SHORTAGE,CRITICAL,39,14.6,True,False,AIRLINE_REPORT,False
INC-01342,SpiceJet,2025-12-25,PASSENGER_COMPLAINT,HIGH,34,7.1,False,True,NEWS_SCRAPE,False
INC-01343,Vistara,2025-12-02,WEATHER,HIGH,1,21.1,True,False,AIRLINE_REPORT,False
INC-01344,IndiGo,2025-11-04,TECHNICAL,MEDIUM,7,3.7,,False,DGCA_FEED,True
INC-01345,AirIndia,2025-11-05,PASSENGER_COMPLAINT,LOW,20,46.3,,False,DGCA_FEED,True
INC-01346,SpiceJet,2025-11-01,TECHNICAL,HIGH,44,10.2,,False,AIRLINE_REPORT,True
INC-01347,AirIndia,2025-12-24,TECHNICAL,LOW,38,71.0,,False,DGCA_FEED,True
INC-01348,AkasaAir,2025-11-01,BAGGAGE,CRITICAL,39,44.9,False,False,NEWS_SCRAPE,False
INC-01349,SpiceJet,2025-11-14,TECHNICAL,MEDIUM,16,5.6,True,True,NEWS_SCRAPE,False
INC-01350,IndiGo,2025-12-20,SLOT_MISS,HIGH,35,71.7,False,False,NEWS_SCRAPE,False
INC-01351,AkasaAir,2025-12-03,TECHNICAL,MEDIUM,44,30.1,True,True,DGCA_FEED,False
INC-01352,AkasaAir,2025-12-06,SLOT_MISS,MEDIUM,15,23.8,True,False,DGCA_FEED,False
INC-01353,SpiceJet,2025-11-06,CREW_SHORTAGE,CRITICAL,45,19.9,False,False,DGCA_FEED,False
INC-01354,IndiGo,2025-12-28,CREW_SHORTAGE,LOW,14,27.8,True,False,NEWS_SCRAPE,False
INC-01355,AirIndia,2025-12-08,BAGGAGE,HIGH,17,45.9,,False,NEWS_SCRAPE,True
INC-01356,Vistara,2025-11-21,WEATHER,LOW,7,54.8,,True,NEWS_SCRAPE,True
INC-01357,IndiGo,2025-11-17,BAGGAGE,LOW,26,59.3,,False,NEWS_SCRAPE,True
INC-01358,Vistara,2025-11-14,WEATHER,HIGH,44,4.3,True,True,DGCA_FEED,False
INC-01359,SpiceJet,2025-11-22,ATC_DELAY,LOW,30,59.6,,False,AIRLINE_REPORT,True
INC-01360,SpiceJet,2025-11-24,TECHNICAL,CRITICAL,29,58.5,True,True,DGCA_FEED,False
INC-01361,Vistara,2025-11-05,SLOT_MISS,LOW,22,42.5,True,False,DGCA_FEED,False
INC-01362,SpiceJet,2025-11-02,SLOT_MISS,MEDIUM,25,50.0,True,True,NEWS_SCRAPE,False
INC-01363,AirIndia,2025-11-14,SLOT_MISS,HIGH,37,30.8,False,False,DGCA_FEED,False
INC-01364,AirIndia,2025-11-06,ATC_DELAY,LOW,29,59.2,True,False,NEWS_SCRAPE,False
INC-01365,SpiceJet,2025-12-11,TECHNICAL,LOW,39,21.2,,False,AIRLINE_REPORT,True
INC-01366,SpiceJet,2025-12-02,SLOT_MISS,MEDIUM,34,54.2,,True,AIRLINE_REPORT,True
INC-01367,IndiGo,2025-12-06,CREW_SHORTAGE,HIGH,22,30.4,True,True,NEWS_SCRAPE,False
INC-01368,SpiceJet,2025-11-08,BAGGAGE,HIGH,36,15.4,False,True,NEWS_SCRAPE,False
INC-01369,AkasaAir,2025-11-28,WEATHER,CRITICAL,20,32.2,True,False,DGCA_FEED,False
INC-01370,IndiGo,2025-12-22,ATC_DELAY,CRITICAL,15,19.6,True,True,NEWS_SCRAPE,False
INC-01371,IndiGo,2025-12-23,SLOT_MISS,LOW,4,7.4,,False,NEWS_SCRAPE,True
INC-01372,AkasaAir,2025-12-02,BAGGAGE,CRITICAL,7,27.1,False,False,DGCA_FEED,False
INC-01373,AirIndia,2025-11-20,BAGGAGE,LOW,3,22.4,True,False,NEWS_SCRAPE,False
INC-01374,Vistara,2025-12-04,WEATHER,CRITICAL,7,63.7,True,True,NEWS_SCRAPE,False
INC-01375,Vistara,2025-12-02,BAGGAGE,MEDIUM,35,69.2,,False,DGCA_FEED,True
INC-01376,IndiGo,2025-11-08,SLOT_MISS,CRITICAL,19,46.4,,True,AIRLINE_REPORT,True
INC-01377,Vistara,2025-11-27,CREW_SHORTAGE,LOW,41,28.0,True,False,NEWS_SCRAPE,False
INC-01378,AirIndia,2025-11-27,ATC_DELAY,HIGH,6,65.5,,True,NEWS_SCRAPE,True
INC-01379,IndiGo,2025-11-27,ATC_DELAY,HIGH,14,36.1,True,False,DGCA_FEED,False
INC-01380,Vistara,2025-12-08,SLOT_MISS,CRITICAL,25,71.8,False,True,AIRLINE_REPORT,False
INC-01381,SpiceJet,2025-11-05,PASSENGER_COMPLAINT,LOW,27,16.0,,False,NEWS_SCRAPE,True
INC-01382,AirIndia,2025-11-24,WEATHER,MEDIUM,35,42.2,True,False,DGCA_FEED,False
INC-01383,SpiceJet,2025-11-12,PASSENGER_COMPLAINT,LOW,2,31.1,False,False,NEWS_SCRAPE,False
INC-01384,AkasaAir,2025-11-10,BAGGAGE,HIGH,42,20.6,False,False,DGCA_FEED,False
INC-01385,SpiceJet,2025-11-01,PASSENGER_COMPLAINT,HIGH,27,31.2,False,True,DGCA_FEED,False
INC-01386,SpiceJet,2025-12-29,ATC_DELAY,MEDIUM,30,18.8,True,True,AIRLINE_REPORT,False
INC-01387,AkasaAir,2025-11-27,WEATHER,LOW,17,50.6,False,False,NEWS_SCRAPE,False
INC-01388,IndiGo,2025-12-30,WEATHER,CRITICAL,28,57.3,False,True,NEWS_SCRAPE,False
INC-01389,AirIndia,2025-11-07,TECHNICAL,LOW,18,61.7,False,True,AIRLINE_REPORT,False
INC-01390,AirIndia,2025-12-23,WEATHER,HIGH,15,19.1,,False,AIRLINE_REPORT,True
INC-01391,IndiGo,2025-12-25,ATC_DELAY,LOW,27,8.7,,False,NEWS_SCRAPE,True
INC-01392,SpiceJet,2025-12-22,ATC_DELAY,MEDIUM,13,47.8,,True,NEWS_SCRAPE,True
INC-01393,IndiGo,2025-11-08,WEATHER,LOW,21,47.6,False,False,NEWS_SCRAPE,False
INC-01394,IndiGo,2025-11-15,PASSENGER_COMPLAINT,MEDIUM,33,12.0,,False,AIRLINE_REPORT,True
INC-01395,SpiceJet,2025-12-23,PASSENGER_COMPLAINT,MEDIUM,37,21.8,False,True,AIRLINE_REPORT,False
INC-01396,AkasaAir,2025-12-21,SLOT_MISS,LOW,41,37.4,False,True,NEWS_SCRAPE,False
INC-01397,Vistara,2025-12-22,BAGGAGE,HIGH,38,34.1,False,False,AIRLINE_REPORT,False
INC-01398,Vistara,2025-11-24,WEATHER,LOW,27,10.6,False,True,NEWS_SCRAPE,False
INC-01399,AirIndia,2025-11-30,WEATHER,CRITICAL,33,18.1,True,False,AIRLINE_REPORT,False
INC-01400,SpiceJet,2025-12-24,ATC_DELAY,CRITICAL,21,36.1,True,True,AIRLINE_REPORT,False
INC-01401,IndiGo,2025-11-30,ATC_DELAY,LOW,20,28.1,True,False,AIRLINE_REPORT,False
INC-01402,AirIndia,2025-11-14,PASSENGER_COMPLAINT,CRITICAL,40,54.7,,False,DGCA_FEED,True
INC-01403,AirIndia,2025-12-05,WEATHER,LOW,14,61.3,,False,NEWS_SCRAPE,True
INC-01404,Vistara,2025-11-08,SLOT_MISS,HIGH,9,33.9,,False,DGCA_FEED,True
INC-01405,SpiceJet,2025-12-13,SLOT_MISS,MEDIUM,40,23.9,False,False,DGCA_FEED,False
INC-01406,AirIndia,2025-12-07,CREW_SHORTAGE,CRITICAL,45,70.7,False,True,AIRLINE_REPORT,False
INC-01407,SpiceJet,2025-11-28,ATC_DELAY,LOW,43,0.5,True,False,AIRLINE_REPORT,False
INC-01408,IndiGo,2025-12-19,PASSENGER_COMPLAINT,CRITICAL,34,52.8,False,True,NEWS_SCRAPE,False
INC-01409,AirIndia,2025-11-27,SLOT_MISS,HIGH,28,54.1,False,False,DGCA_FEED,False
INC-01410,AirIndia,2025-11-23,PASSENGER_COMPLAINT,HIGH,11,37.0,True,False,DGCA_FEED,False
INC-01411,IndiGo,2025-11-28,WEATHER,CRITICAL,8,57.9,,True,DGCA_FEED,True
INC-01412,IndiGo,2025-12-20,SLOT_MISS,HIGH,29,44.6,,True,DGCA_FEED,True
INC-01413,AirIndia,2025-11-23,CREW_SHORTAGE,MEDIUM,6,55.7,False,True,DGCA_FEED,False
INC-01414,IndiGo,2025-12-03,ATC_DELAY,HIGH,17,39.0,False,False,DGCA_FEED,False
INC-01415,IndiGo,2025-12-22,CREW_SHORTAGE,HIGH,24,5.3,False,True,DGCA_FEED,False
INC-01416,SpiceJet,2025-12-27,CREW_SHORTAGE,LOW,9,27.3,True,False,AIRLINE_REPORT,False
INC-01417,IndiGo,2025-11-13,ATC_DELAY,LOW,30,45.1,True,True,AIRLINE_REPORT,False
INC-01418,SpiceJet,2025-12-11,WEATHER,CRITICAL,22,71.1,True,False,NEWS_SCRAPE,False
INC-01419,SpiceJet,2025-12-10,BAGGAGE,MEDIUM,38,56.5,True,True,NEWS_SCRAPE,False
INC-01420,Vistara,2025-11-09,WEATHER,MEDIUM,28,48.1,False,True,NEWS_SCRAPE,False
INC-01421,SpiceJet,2025-11-20,CREW_SHORTAGE,LOW,10,31.9,True,False,AIRLINE_REPORT,False
INC-01422,SpiceJet,2025-11-27,PASSENGER_COMPLAINT,CRITICAL,5,30.0,,True,NEWS_SCRAPE,True
INC-01423,Vistara,2025-11-07,PASSENGER_COMPLAINT,CRITICAL,12,8.1,True,False,AIRLINE_REPORT,False
INC-01424,IndiGo,2025-12-01,ATC_DELAY,MEDIUM,28,64.5,False,False,NEWS_SCRAPE,False
INC-01425,IndiGo,2025-12-11,PASSENGER_COMPLAINT,CRITICAL,7,46.0,,True,DGCA_FEED,True
INC-01426,AirIndia,2025-12-25,WEATHER,LOW,42,52.2,False,True,NEWS_SCRAPE,False
INC-01427,AkasaAir,2025-11-18,PASSENGER_COMPLAINT,MEDIUM,43,50.4,False,True,AIRLINE_REPORT,False
INC-01428,SpiceJet,2025-11-30,BAGGAGE,CRITICAL,40,46.8,True,True,NEWS_SCRAPE,False
INC-01429,AkasaAir,2025-12-25,BAGGAGE,HIGH,17,11.6,,True,NEWS_SCRAPE,True
INC-01430,SpiceJet,2025-11-02,TECHNICAL,MEDIUM,7,19.7,,False,AIRLINE_REPORT,True
INC-01431,AkasaAir,2025-11-12,WEATHER,MEDIUM,35,57.4,True,False,NEWS_SCRAPE,False
INC-01432,AkasaAir,2025-12-11,SLOT_MISS,HIGH,41,50.9,,False,DGCA_FEED,True
INC-01433,AirIndia,2025-12-01,CREW_SHORTAGE,LOW,1,61.5,,False,DGCA_FEED,True
INC-01434,IndiGo,2025-11-01,CREW_SHORTAGE,LOW,16,58.7,False,False,DGCA_FEED,False
INC-01435,AkasaAir,2025-11-03,ATC_DELAY,CRITICAL,28,62.2,True,False,AIRLINE_REPORT,False
INC-01436,AirIndia,2025-11-13,CREW_SHORTAGE,LOW,29,47.3,,True,NEWS_SCRAPE,True
INC-01437,AirIndia,2025-11-29,ATC_DELAY,CRITICAL,20,50.2,False,False,DGCA_FEED,False
INC-01438,AirIndia,2025-11-09,TECHNICAL,MEDIUM,37,55.2,True,False,DGCA_FEED,False
INC-01439,SpiceJet,2025-12-19,SLOT_MISS,LOW,15,66.3,False,True,AIRLINE_REPORT,False
INC-01440,SpiceJet,2025-11-28,SLOT_MISS,LOW,28,70.5,True,False,DGCA_FEED,False
INC-01441,IndiGo,2025-11-22,PASSENGER_COMPLAINT,MEDIUM,32,16.7,True,True,NEWS_SCRAPE,False
INC-01442,AirIndia,2025-12-01,PASSENGER_COMPLAINT,HIGH,43,68.1,False,False,AIRLINE_REPORT,False
INC-01443,AirIndia,2025-11-26,BAGGAGE,CRITICAL,31,35.6,,False,DGCA_FEED,True
INC-01444,AirIndia,2025-12-02,WEATHER,MEDIUM,42,56.6,,True,DGCA_FEED,True
INC-01445,IndiGo,2025-11-18,PASSENGER_COMPLAINT,HIGH,43,11.3,,False,NEWS_SCRAPE,True
INC-01446,Vistara,2025-11-29,PASSENGER_COMPLAINT,MEDIUM,11,51.3,False,False,DGCA_FEED,False
INC-01447,AkasaAir,2025-11-30,PASSENGER_COMPLAINT,HIGH,44,7.5,False,False,NEWS_SCRAPE,False
INC-01448,IndiGo,2025-11-23,SLOT_MISS,LOW,7,49.3,,False,AIRLINE_REPORT,True
INC-01449,IndiGo,2025-11-27,CREW_SHORTAGE,HIGH,27,59.0,True,True,DGCA_FEED,False
INC-01450,IndiGo,2025-11-26,ATC_DELAY,CRITICAL,3,61.5,True,True,AIRLINE_REPORT,False
INC-01451,IndiGo,2025-12-18,BAGGAGE,HIGH,29,46.4,True,True,DGCA_FEED,False
INC-01452,IndiGo,2025-12-14,PASSENGER_COMPLAINT,LOW,11,2.8,True,True,AIRLINE_REPORT,False
INC-01453,IndiGo,2025-12-29,ATC_DELAY,CRITICAL,16,32.5,,False,NEWS_SCRAPE,True
INC-01454,AirIndia,2025-11-02,SLOT_MISS,HIGH,11,68.3,,True,AIRLINE_REPORT,True
INC-01455,IndiGo,2025-12-18,TECHNICAL,HIGH,1,9.2,True,False,AIRLINE_REPORT,False
INC-01456,SpiceJet,2025-12-22,PASSENGER_COMPLAINT,CRITICAL,45,8.4,,False,NEWS_SCRAPE,True
