flight_id,flight_number,airline_name,iata_code,from_airport,to_airport,sched_departure,actual_departure,flight_status,delay_min,tail_no,pax_count,is_night,report_date,data_source
200974,AI2110,AI,AI,IXB,BLR,2025-11-21T18:00:00,2025-11-21T18:06:00,ON_TIME,6,VT-E026,164,0,2025-11-21,AIRLINE_API
200975,AI4296,AI,AI,SXR,COK,2025-11-21T20:15:00,,ON_TIME,,VT-D002,115,0,2025-11-21,DGCA_PORTAL
200976,AI3697,AirIndia,AI,BLR,IXB,2025-11-21T21:30:00,2025-11-21T21:36:00,ON_TIME,6,VT-E005,216,0,2025-11-21,AIRLINE_API
200977,AI4121,AirIndia,AI,CCU,VNS,2025-11-21T23:00:00,,ON_TIME,,VT-E048,145,1,2025-11-21,OAG_FEED
200978,AI4903,AirIndia,AI,DEL,COK,2025-11-21T11:30:00,,ON_TIME,,VT-B017,219,0,2025-11-21,AIRLINE_API
200979,AI2947,AirIndia,AI,HYD,SXR,2025-11-21T03:45:00,2025-11-21T03:47:00,ON_TIME,2,VT-A010,217,1,2025-11-21,DGCA_PORTAL
200980,AI1259,AirIndia,AI,VNS,GOI,2025-11-21T04:45:00,2025-11-21T05:22:00,DELAYED,37,VT-C058,178,1,2025-11-21,AIRLINE_API
200981,AI2849,AI,AI,MAA,CCU,2025-11-21T01:45:00,2025-11-21T01:51:00,ON_TIME,6,VT-B028,194,1,2025-11-21,OAG_FEED
200982,AI3267,AirIndia,AI,BOM,PAT,2025-11-21T12:45:00,2025-11-21T12:48:00,ON_TIME,3,VT-A044,113,0,2025-11-21,DGCA_PORTAL
200983,AI697,AI,AI,ATQ,JAI,2025-11-21T20:00:00,2025-11-21T20:06:00,ON_TIME,6,VT-C046,113,0,2025-11-21,AIRLINE_API
200984,AI2252,AirIndia,AI,LKO,SXR,2025-11-21T20:45:00,2025-11-21T20:52:00,ON_TIME,7,VT-E021,119,0,2025-11-21,AIRLINE_API
200985,AI1216,AirIndia,AI,GOI,BHO,2025-11-22T05:45:00,,ON_TIME,,VT-E038,126,1,2025-11-22,AIRLINE_API
200986,AI2492,AirIndia,AI,CCU,MAA,2025-11-22T17:15:00,2025-11-22T18:01:00,DELAYED,46,VT-C002,100,0,2025-11-22,DGCA_PORTAL
200987,AI2723,AI,AI,PNQ,AMD,2025-11-22T15:15:00,,ON_TIME,,VT-D039,152,0,2025-11-22,DGCA_PORTAL
200988,AI3395,AirIndia,AI,AMD,PNQ,2025-11-22T07:30:00,,CANCELLED,,VT-E029,,0,2025-11-22,OAG_FEED
200989,AI4806,AirIndia,AI,GAU,MAA,2025-11-22T08:15:00,2025-11-22T08:24:00,ON_TIME,9,VT-E051,125,0,2025-11-22,DGCA_PORTAL
200990,AI3998,AirIndia,AI,IXB,BHO,2025-11-22T09:30:00,2025-11-22T09:35:00,ON_TIME,5,VT-D028,133,0,2025-11-22,OAG_FEED
200991,AI4582,AirIndia,AI,COK,DEL,2025-11-22T06:00:00,,ON_TIME,,VT-C006,156,0,2025-11-22,OAG_FEED
200992,AI1145,AirIndia,AI,BOM,MAA,2025-11-22T05:15:00,,CANCELLED,,VT-E030,,1,2025-11-22,AIRLINE_API
200993,AI791,AirIndia,AI,GOI,BOM,2025-11-22T01:15:00,2025-11-22T01:16:00,ON_TIME,1,VT-E008,160,1,2025-11-22,OAG_FEED
200994,AI648,AirIndia,AI,HYD,JAI,2025-11-22T14:45:00,2025-11-22T14:54:00,ON_TIME,9,VT-A019,110,0,2025-11-22,OAG_FEED
200995,AI3626,AirIndia,AI,IXB,BHO,2025-11-22T06:15:00,2025-11-22T06:21:00,ON_TIME,6,VT-D028,139,0,2025-11-22,OAG_FEED
200996,AI2155,AirIndia,AI,CCU,BLR,2025-11-22T15:45:00,,ON_TIME,,VT-A016,125,0,2025-11-22,OAG_FEED
200997,AI4067,AI,AI,COK,GOI,2025-11-23T02:45:00,,ON_TIME,,VT-C042,177,1,2025-11-23,DGCA_PORTAL
200998,AI1138,AirIndia,AI,SXR,BLR,2025-11-23T15:30:00,2025-11-23T15:36:00,ON_TIME,6,VT-B032,205,0,2025-11-23,OAG_FEED
200999,AI3579,AI,AI,PAT,COK,2025-11-23T15:00:00,2025-11-23T15:10:00,ON_TIME,10,VT-A060,191,0,2025-11-23,OAG_FEED
201000,AI3161,AirIndia,AI,LKO,PNQ,2025-11-23T06:30:00,2025-11-23T08:45:00,DELAYED,135,VT-E014,132,0,2025-11-23,OAG_FEED
201001,AI1685,AI,AI,AMD,SXR,2025-11-23T20:00:00,,ON_TIME,,VT-C011,164,0,2025-11-23,AIRLINE_API
201002,AI3760,AirIndia,AI,MAA,PNQ,2025-11-23T03:00:00,2025-11-23T03:06:00,ON_TIME,6,VT-C012,209,1,2025-11-23,DGCA_PORTAL
201003,AI4930,AirIndia,AI,PNQ,GAU,2025-11-23T03:15:00,,ON_TIME,,VT-A027,165,1,2025-11-23,AIRLINE_API
200991,AI253,AirIndia,AI,PNQ,SXR,2025-11-23T05:15:00,2025-11-23T07:23:00,DELAYED,128,VT-C040,215,1,2025-11-23,DGCA_PORTAL
201005,AI4675,AI,AI,GOI,BHO,2025-11-23T04:30:00,2025-11-23T04:34:00,ON_TIME,4,VT-D010,186,1,2025-11-23,DGCA_PORTAL
201006,AI570,AirIndia,AI,GOI,DEL,2025-11-23T16:00:00,2025-11-23T16:01:00,ON_TIME,1,VT-A048,127,0,2025-11-23,AIRLINE_API
201007,AI2528,AI,AI,ATQ,COK,2025-11-23T10:15:00,2025-11-23T11:07:00,DELAYED,52,VT-E041,184,0,2025-11-23,AIRLINE_API
201008,AI2818,AirIndia,AI,BOM,BLR,2025-11-23T08:00:00,2025-11-23T09:34:00,DELAYED,94,VT-E012,130,0,2025-11-23,AIRLINE_API
201009,AI2315,AirIndia,AI,LKO,HYD,2025-11-24T11:00:00,2025-11-24T11:25:00,DELAYED,25,VT-A008,165,0,2025-11-24,AIRLINE_API
201010,AI4132,AirIndia,AI,IXB,GAU,2025-11-24T16:30:00,2025-11-24T16:35:00,ON_TIME,5,VT-E055,187,0,2025-11-24,OAG_FEED
201011,AI3448,AI,AI,IXC,IXB,2025-11-24T09:00:00,2025-11-24T09:49:00,DELAYED,49,VT-E060,135,0,2025-11-24,DGCA_PORTAL
201012,AI2452,AirIndia,AI,IXC,LKO,2025-11-24T10:30:00,2025-11-24T10:37:00,ON_TIME,7,VT-B047,102,0,2025-11-24,AIRLINE_API
201013,AI4145,AirIndia,AI,COK,PAT,2025-11-24T22:15:00,2025-11-24T22:24:00,ON_TIME,9,VT-E017,153,0,2025-11-24,OAG_FEED
201014,AI3869,AirIndia,AI,MAA,DEL,2025-11-24T09:45:00,2025-11-24T09:51:00,ON_TIME,6,VT-E004,155,0,2025-11-24,OAG_FEED
201015,AI503,AirIndia,AI,DEL,IXC,2025-11-24T22:30:00,2025-11-24T22:31:00,ON_TIME,1,VT-B036,142,0,2025-11-24,AIRLINE_API
201016,AI781,AI,AI,VNS,SXR,2025-11-24T11:30:00,2025-11-24T12:12:00,DELAYED,42,VT-D007,211,0,2025-11-24,DGCA_PORTAL
201017,AI482,AirIndia,AI,GAU,IXC,2025-11-24T06:15:00,2025-11-24T06:25:00,ON_TIME,10,VT-B045,173,0,2025-11-24,AIRLINE_API
201018,AI1853,AirIndia,AI,VNS,PNQ,2025-11-24T20:00:00,2025-11-24T20:03:00,ON_TIME,3,VT-D027,125,0,2025-11-24,OAG_FEED
201019,AI2598,AI,AI,ATQ,DEL,2025-11-24T09:00:00,2025-11-24T09:04:00,ON_TIME,4,VT-A007,121,0,2025-11-24,OAG_FEED
201020,AI1685,AirIndia,AI,BOM,IXB,2025-11-24T04:45:00,2025-11-24T04:49:00,ON_TIME,4,VT-D014,182,1,2025-11-24,OAG_FEED
201021,AI4445,AirIndia,AI,COK,BLR,2025-11-25T07:30:00,,ON_TIME,,VT-E032,145,0,2025-11-25,OAG_FEED
201022,AI3003,AirIndia,AI,PNQ,AMD,2025-11-25T05:15:00,,ON_TIME,,VT-A002,136,1,2025-11-25,AIRLINE_API
201023,AI3736,AI,AI,IXC,LKO,2025-11-25T01:00:00,,ON_TIME,,VT-A032,134,1,2025-11-25,DGCA_PORTAL
201024,AI4398,AI,AI,BLR,CCU,2025-11-25T01:30:00,2025-11-25T02:12:00,DELAYED,42,VT-A005,192,1,2025-11-25,OAG_FEED
201025,AI1619,AirIndia,AI,AMD,GOI,2025-11-25T13:00:00,2025-11-25T13:02:00,ON_TIME,2,VT-A003,115,0,2025-11-25,OAG_FEED
201026,AI740,AirIndia,AI,ATQ,AMD,2025-11-25T10:30:00,2025-11-25T10:32:00,ON_TIME,2,VT-E029,147,0,2025-11-25,AIRLINE_API
201027,AI694,AirIndia,AI,BOM,COK,2025-11-25T19:30:00,2025-11-25T19:32:00,ON_TIME,2,VT-C028,141,0,2025-11-25,OAG_FEED
201028,AI3334,AirIndia,AI,IXC,PAT,2025-11-25T21:00:00,,ON_TIME,,VT-B024,121,0,2025-11-25,DGCA_PORTAL
201029,AI1593,AI,AI,HYD,IXB,2025-11-25T01:45:00,2025-11-25T01:51:00,ON_TIME,6,VT-E048,128,1,2025-11-25,OAG_FEED
201030,AI3881,AirIndia,AI,BHO,PNQ,2025-11-25T08:00:00,2025-11-25T08:09:00,ON_TIME,9,VT-D012,183,0,2025-11-25,OAG_FEED
201006,AI4439,AI,AI,SXR,BLR,2025-11-25T10:30:00,2025-11-25T10:38:00,ON_TIME,8,VT-C055,201,0,2025-11-25,DGCA_PORTAL
201032,AI2225,AirIndia,AI,SXR,ATQ,2025-11-25T10:00:00,,ON_TIME,,VT-C031,177,0,2025-11-25,DGCA_PORTAL
201033,AI2400,AirIndia,AI,HYD,BOM,2025-11-26T09:00:00,2025-11-26T09:07:00,ON_TIME,7,VT-C035,148,0,2025-11-26,OAG_FEED
201034,AI911,AirIndia,AI,PNQ,MAA,2025-11-26T21:30:00,2025-11-26T21:35:00,ON_TIME,5,VT-C044,175,0,2025-11-26,DGCA_PORTAL
201035,AI4372,AirIndia,AI,AMD,GAU,2025-11-26T21:45:00,2025-11-26T21:46:00,ON_TIME,1,VT-D002,208,0,2025-11-26,DGCA_PORTAL
201036,AI2118,AI,AI,MAA,ATQ,2025-11-26T21:00:00,2025-11-26T21:05:00,ON_TIME,5,VT-D003,119,0,2025-11-26,OAG_FEED
201037,AI610,AirIndia,AI,HYD,ATQ,2025-11-26T01:45:00,,ON_TIME,,VT-E039,150,1,2025-11-26,AIRLINE_API
201038,AI1124,AirIndia,AI,VNS,BHO,2025-11-26T09:45:00,,ON_TIME,,VT-E050,203,0,2025-11-26,DGCA_PORTAL
201039,AI2304,AI,AI,HYD,PAT,2025-11-26T04:00:00,2025-11-26T04:09:00,ON_TIME,9,VT-A004,139,1,2025-11-26,DGCA_PORTAL
201040,AI4725,AirIndia,AI,AMD,SXR,2025-11-26T17:45:00,2025-11-26T17:51:00,ON_TIME,6,VT-C024,176,0,2025-11-26,OAG_FEED
201041,AI1251,AirIndia,AI,BOM,COK,2025-11-26T20:30:00,2025-11-26T20:33:00,ON_TIME,3,VT-B054,139,0,2025-11-26,DGCA_PORTAL
201042,AI689,AI,AI,HYD,SXR,2025-11-26T07:00:00,2025-11-26T07:03:00,ON_TIME,3,VT-D009,124,0,2025-11-26,DGCA_PORTAL
201043,AI1323,AirIndia,AI,ATQ,LKO,2025-11-26T04:00:00,2025-11-26T04:05:00,ON_TIME,5,VT-E054,138,1,2025-11-26,OAG_FEED
201042,AI3269,AirIndia,AI,MAA,JAI,2025-11-26T03:45:00,2025-11-26T05:22:00,DELAYED,97,VT-B055,129,1,2025-11-26,OAG_FEED
201045,AI3561,AirIndia,AI,SXR,HYD,2025-11-27T05:00:00,,ON_TIME,,VT-A036,170,1,2025-11-27,AIRLINE_API
201046,AI3374,AirIndia,AI,VNS,MAA,2025-11-27T14:15:00,2025-11-27T14:18:00,ON_TIME,3,VT-D052,156,0,2025-11-27,AIRLINE_API
201047,AI1158,AI,AI,BHO,COK,2025-11-27T12:00:00,2025-11-27T12:36:00,DELAYED,36,VT-D026,192,0,2025-11-27,AIRLINE_API
201048,AI4574,AirIndia,AI,IXC,AMD,2025-11-27T09:45:00,2025-11-27T09:55:00,ON_TIME,10,VT-E013,149,0,2025-11-27,DGCA_PORTAL
201049,AI1368,AirIndia,AI,DEL,SXR,2025-11-27T18:45:00,2025-11-27T18:55:00,ON_TIME,10,VT-E041,180,0,2025-11-27,OAG_FEED
201050,AI2275,AI,AI,AMD,DEL,2025-11-27T17:00:00,2025-11-27T19:03:00,DELAYED,123,VT-D020,186,0,2025-11-27,AIRLINE_API
201051,AI2782,AirIndia,AI,GOI,GAU,2025-11-27T23:00:00,2025-11-27T23:06:00,ON_TIME,6,VT-C019,195,1,2025-11-27,OAG_FEED
201052,AI444,AirIndia,AI,BOM,VNS,2025-11-27T03:15:00,2025-11-27T03:19:00,ON_TIME,4,VT-E025,131,1,2025-11-27,OAG_FEED
201053,AI3391,AirIndia,AI,MAA,SXR,2025-11-27T18:30:00,2025-11-27T18:40:00,ON_TIME,10,VT-E001,123,0,2025-11-27,AIRLINE_API
201054,AI1523,AI,AI,BOM,JAI,2025-11-27T08:00:00,2025-11-27T08:10:00,ON_TIME,10,VT-A059,132,0,2025-11-27,DGCA_PORTAL
201055,AI1011,AirIndia,AI,GOI,SXR,2025-11-27T02:00:00,2025-11-27T02:08:00,ON_TIME,8,VT-B007,162,1,2025-11-27,DGCA_PORTAL
201056,AI2969,AirIndia,AI,SXR,GOI,2025-11-27T16:30:00,2025-11-27T16:33:00,ON_TIME,3,VT-B052,162,0,2025-11-27,OAG_FEED
201057,AI3896,AirIndia,AI,BOM,IXB,2025-11-28T14:45:00,2025-11-28T14:50:00,ON_TIME,5,VT-B048,189,0,2025-11-28,OAG_FEED
201058,AI2091,AirIndia,AI,AMD,COK,2025-11-28T18:15:00,2025-11-28T19:33:00,DELAYED,78,VT-C004,111,0,2025-11-28,AIRLINE_API
201059,AI4729,AirIndia,AI,CCU,BLR,2025-11-28T09:30:00,2025-11-28T09:37:00,ON_TIME,7,VT-E031,207,0,2025-11-28,DGCA_PORTAL
201060,AI4714,AirIndia,AI,GAU,VNS,2025-11-28T18:45:00,,ON_TIME,,VT-C019,206,0,2025-11-28,AIRLINE_API
201061,AI1613,AI,AI,GAU,ATQ,2025-11-28T18:15:00,2025-11-28T18:22:00,ON_TIME,7,VT-D023,101,0,2025-11-28,OAG_FEED
201062,AI4653,AirIndia,AI,DEL,BLR,2025-11-28T13:30:00,2025-11-28T13:40:00,ON_TIME,10,VT-E037,113,0,2025-11-28,DGCA_PORTAL
201063,AI134,AirIndia,AI,AMD,IXB,2025-11-28T16:15:00,2025-11-28T16:19:00,ON_TIME,4,VT-B022,153,0,2025-11-28,OAG_FEED
201064,AI4906,AI,AI,COK,BOM,2025-11-28T20:30:00,,CANCELLED,,VT-A044,,0,2025-11-28,OAG_FEED
201065,AI4307,AirIndia,AI,BLR,JAI,2025-11-28T17:00:00,2025-11-28T17:04:00,ON_TIME,4,VT-A030,205,0,2025-11-28,DGCA_PORTAL
201066,AI3040,AirIndia,AI,MAA,IXB,2025-11-28T07:30:00,2025-11-28T07:31:00,ON_TIME,1,VT-D055,196,0,2025-11-28,OAG_FEED
201067,AI2110,AirIndia,AI,BLR,PNQ,2025-11-28T16:15:00,2025-11-28T16:17:00,ON_TIME,2,VT-C031,217,0,2025-11-28,DGCA_PORTAL
201068,AI220,AirIndia,AI,MAA,AMD,2025-11-28T09:00:00,2025-11-28T09:05:00,ON_TIME,5,VT-D047,203,0,2025-11-28,OAG_FEED
201069,AI947,AI,AI,IXB,COK,2025-11-29T04:00:00,2025-11-29T04:06:00,ON_TIME,6,VT-A044,111,1,2025-11-29,OAG_FEED
201070,AI1670,AirIndia,AI,BHO,BLR,2025-11-29T05:30:00,2025-11-29T05:35:00,ON_TIME,5,VT-A002,153,1,2025-11-29,AIRLINE_API
201071,AI3257,AirIndia,AI,AMD,MAA,2025-11-29T04:30:00,2025-11-29T04:37:00,ON_TIME,7,VT-A047,201,1,2025-11-29,DGCA_PORTAL
201072,AI3432,AirIndia,AI,AMD,JAI,2025-11-29T22:30:00,2025-11-29T22:36:00,ON_TIME,6,VT-D004,102,0,2025-11-29,DGCA_PORTAL
201073,AI1542,AirIndia,AI,ATQ,DEL,2025-11-29T23:30:00,2025-11-29T23:31:00,ON_TIME,1,VT-B053,188,1,2025-11-29,AIRLINE_API
201074,AI4501,AirIndia,AI,GAU,IXC,2025-11-29T06:15:00,2025-11-29T06:18:00,ON_TIME,3,VT-E018,220,0,2025-11-29,AIRLINE_API
201075,AI2491,AirIndia,AI,ATQ,IXB,2025-11-29T05:30:00,2025-11-29T05:32:00,ON_TIME,2,VT-E007,108,1,2025-11-29,AIRLINE_API
201076,AI357,AirIndia,AI,GAU,BLR,2025-11-29T15:45:00,2025-11-29T17:50:00,DELAYED,125,VT-A050,145,0,2025-11-29,DGCA_PORTAL
201077,AI396,AirIndia,AI,COK,IXB,2025-11-29T20:15:00,2025-11-29T20:17:00,ON_TIME,2,VT-C057,155,0,2025-11-29,AIRLINE_API
201078,AI4045,AirIndia,AI,SXR,PAT,2025-11-29T00:15:00,2025-11-29T00:21:00,ON_TIME,6,VT-D037,119,1,2025-11-29,OAG_FEED
201079,AI2863,AirIndia,AI,COK,JAI,2025-11-29T00:45:00,,ON_TIME,,VT-B031,162,1,2025-11-29,DGCA_PORTAL
201080,AI3459,AI,AI,DEL,ATQ,2025-11-29T14:00:00,,ON_TIME,,VT-B025,203,0,2025-11-29,OAG_FEED
201081,AI4782,AirIndia,AI,GOI,SXR,2025-11-30T08:45:00,,ON_TIME,,VT-C034,204,0,2025-11-30,AIRLINE_API
201082,AI3087,AirIndia,AI,PAT,IXB,2025-11-30T12:00:00,2025-11-30T12:10:00,ON_TIME,10,VT-B051,125,0,2025-11-30,OAG_FEED
201083,AI2567,AirIndia,AI,IXB,JAI,2025-11-30T13:15:00,2025-11-30T13:22:00,ON_TIME,7,VT-E036,176,0,2025-11-30,DGCA_PORTAL
201084,AI3508,AirIndia,AI,SXR,ATQ,2025-11-30T18:15:00,2025-11-30T18:16:00,ON_TIME,1,VT-D049,172,0,2025-11-30,AIRLINE_API
201085,AI969,AI,AI,IXB,GOI,2025-11-30T01:30:00,2025-11-30T01:38:00,ON_TIME,8,VT-C004,157,1,2025-11-30,DGCA_PORTAL
201086,AI584,AI,AI,ATQ,SXR,2025-11-30T23:00:00,2025-11-30T23:09:00,ON_TIME,9,VT-B046,162,1,2025-11-30,DGCA_PORTAL
201087,AI562,AI,AI,DEL,BHO,2025-11-30T00:00:00,2025-11-30T00:02:00,ON_TIME,2,VT-B036,168,1,2025-11-30,AIRLINE_API
201088,AI957,AirIndia,AI,CCU,ATQ,2025-11-30T16:00:00,2025-11-30T16:03:00,ON_TIME,3,VT-C011,115,0,2025-11-30,DGCA_PORTAL
201089,AI2113,AI,AI,PAT,BLR,2025-11-30T13:15:00,2025-11-30T13:16:00,ON_TIME,1,VT-D038,203,0,2025-11-30,DGCA_PORTAL
201090,AI991,AirIndia,AI,GOI,IXB,2025-11-30T17:45:00,2025-11-30T17:49:00,ON_TIME,4,VT-C058,164,0,2025-11-30,DGCA_PORTAL
201091,AI3806,AirIndia,AI,COK,VNS,2025-11-30T05:45:00,2025-11-30T05:51:00,ON_TIME,6,VT-E041,101,1,2025-11-30,OAG_FEED
201092,AI4883,AI,AI,GAU,CCU,2025-11-30T11:30:00,2025-11-30T11:39:00,ON_TIME,9,VT-E035,119,0,2025-11-30,OAG_FEED
201093,AI3561,AI,AI,PAT,MAA,2025-12-01T13:30:00,2025-12-01T13:33:00,ON_TIME,3,VT-C006,127,0,2025-12-01,AIRLINE_API
201094,AI1997,AirIndia,AI,VNS,BHO,2025-12-01T06:00:00,2025-12-01T06:01:00,ON_TIME,1,VT-B045,212,0,2025-12-01,DGCA_PORTAL
201095,AI1056,AirIndia,AI,SXR,PAT,2025-12-01T11:00:00,2025-12-01T11:07:00,ON_TIME,7,VT-A008,131,0,2025-12-01,AIRLINE_API
201096,AI2927,AI,AI,CCU,SXR,2025-12-01T15:45:00,,ON_TIME,,VT-C034,111,0,2025-12-01,AIRLINE_API
201097,AI925,AirIndia,AI,BLR,VNS,2025-12-01T00:00:00,2025-12-01T02:05:00,DELAYED,125,VT-D015,127,1,2025-12-01,DGCA_PORTAL
201098,AI3057,AirIndia,AI,PAT,MAA,2025-12-01T04:30:00,2025-12-01T04:34:00,ON_TIME,4,VT-C031,112,1,2025-12-01,DGCA_PORTAL
201099,AI1475,AI,AI,GOI,CCU,2025-12-01T23:15:00,2025-12-01T23:25:00,ON_TIME,10,VT-C054,189,1,2025-12-01,OAG_FEED
201100,AI3029,AI,AI,CCU,HYD,2025-12-01T17:30:00,2025-12-01T17:39:00,ON_TIME,9,VT-D009,214,0,2025-12-01,AIRLINE_API
201101,AI2983,AI,AI,GAU,MAA,2025-12-01T22:45:00,2025-12-01T22:49:00,ON_TIME,4,VT-D007,134,0,2025-12-01,AIRLINE_API
201102,AI1589,AirIndia,AI,GAU,AMD,2025-12-01T03:45:00,2025-12-01T03:55:00,ON_TIME,10,VT-D048,176,1,2025-12-01,AIRLINE_API
201103,AI4146,AirIndia,AI,COK,SXR,2025-12-01T10:30:00,2025-12-01T10:32:00,ON_TIME,2,VT-E008,129,0,2025-12-01,AIRLINE_API
201104,AI1789,AirIndia,AI,DEL,PNQ,2025-12-01T02:30:00,2025-12-01T02:37:00,ON_TIME,7,VT-A049,168,1,2025-12-01,DGCA_PORTAL
201105,AI1275,AirIndia,AI,DEL,JAI,2025-12-02T10:45:00,2025-12-02T12:35:00,DELAYED,110,VT-D057,195,0,2025-12-02,AIRLINE_API
201106,AI3605,AirIndia,AI,PNQ,CCU,2025-12-02T12:30:00,2025-12-02T12:38:00,ON_TIME,8,VT-C056,195,0,2025-12-02,AIRLINE_API
201107,AI1799,AirIndia,AI,VNS,BHO,2025-12-02T02:30:00,2025-12-02T02:32:00,ON_TIME,2,VT-C007,133,1,2025-12-02,OAG_FEED
201108,AI3990,AirIndia,AI,PNQ,VNS,2025-12-02T13:15:00,,CANCELLED,,VT-E052,,0,2025-12-02,DGCA_PORTAL
201109,AI1115,AI,AI,PAT,JAI,2025-12-02T10:00:00,2025-12-02T10:05:00,ON_TIME,5,VT-C036,120,0,2025-12-02,AIRLINE_API
201110,AI3616,AI,AI,GAU,PAT,2025-12-02T19:30:00,2025-12-02T19:33:00,ON_TIME,3,VT-C032,124,0,2025-12-02,AIRLINE_API
201111,AI2049,AirIndia,AI,CCU,BHO,2025-12-02T03:30:00,,ON_TIME,,VT-B055,179,1,2025-12-02,DGCA_PORTAL
201112,AI4064,AirIndia,AI,ATQ,VNS,2025-12-02T09:15:00,2025-12-02T09:20:00,ON_TIME,5,VT-B055,103,0,2025-12-02,DGCA_PORTAL
201113,AI689,AirIndia,AI,BOM,LKO,2025-12-02T12:15:00,2025-12-02T12:16:00,ON_TIME,1,VT-C041,125,0,2025-12-02,DGCA_PORTAL
201108,AI1788,AirIndia,AI,BHO,HYD,2025-12-02T12:45:00,2025-12-02T15:18:00,DELAYED,153,VT-A036,220,0,2025-12-02,OAG_FEED
201115,AI2014,AI,AI,VNS,ATQ,2025-12-02T04:45:00,2025-12-02T04:51:00,ON_TIME,6,VT-C044,171,1,2025-12-02,DGCA_PORTAL
201116,AI2746,AirIndia,AI,BHO,VNS,2025-12-02T07:00:00,2025-12-02T07:08:00,ON_TIME,8,VT-B056,118,0,2025-12-02,DGCA_PORTAL
201117,AI4199,AI,AI,GAU,DEL,2025-12-03T17:30:00,2025-12-03T17:36:00,ON_TIME,6,VT-D001,174,0,2025-12-03,AIRLINE_API
201118,AI3359,AirIndia,AI,AMD,LKO,2025-12-03T15:30:00,2025-12-03T15:37:00,ON_TIME,7,VT-A052,166,0,2025-12-03,DGCA_PORTAL
201119,AI4842,AI,AI,VNS,IXB,2025-12-03T14:00:00,2025-12-03T14:01:00,ON_TIME,1,VT-C002,190,0,2025-12-03,AIRLINE_API
201120,AI4369,AirIndia,AI,PNQ,SXR,2025-12-03T18:15:00,,CANCELLED,,VT-B032,,0,2025-12-03,DGCA_PORTAL
201121,AI1971,AirIndia,AI,HYD,LKO,2025-12-03T11:30:00,2025-12-03T11:39:00,ON_TIME,9,VT-D036,219,0,2025-12-03,AIRLINE_API
201122,AI4159,AI,AI,AMD,CCU,2025-12-03T18:45:00,2025-12-03T18:50:00,ON_TIME,5,VT-C038,199,0,2025-12-03,DGCA_PORTAL
201123,AI2958,AI,AI,AMD,BHO,2025-12-03T20:45:00,2025-12-03T20:48:00,ON_TIME,3,VT-A039,161,0,2025-12-03,OAG_FEED
201124,AI1622,AirIndia,AI,BLR,JAI,2025-12-03T14:00:00,2025-12-03T14:05:00,ON_TIME,5,VT-C038,132,0,2025-12-03,AIRLINE_API
201125,AI4560,AI,AI,JAI,COK,2025-12-03T12:30:00,2025-12-03T12:38:00,ON_TIME,8,VT-E037,122,0,2025-12-03,AIRLINE_API
201126,AI2709,AirIndia,AI,JAI,HYD,2025-12-03T04:45:00,2025-12-03T04:51:00,ON_TIME,6,VT-E036,151,1,2025-12-03,AIRLINE_API
201127,AI2822,AirIndia,AI,ATQ,BOM,2025-12-03T05:15:00,2025-12-03T05:18:00,ON_TIME,3,VT-D025,130,1,2025-12-03,AIRLINE_API
201128,AI3893,AirIndia,AI,SXR,GOI,2025-12-03T02:00:00,,ON_TIME,,VT-B044,136,1,2025-12-03,DGCA_PORTAL
201129,AI466,AirIndia,AI,BHO,BLR,2025-12-04T04:00:00,2025-12-04T04:05:00,ON_TIME,5,VT-C043,203,1,2025-12-04,OAG_FEED
201130,AI4449,AI,AI,PNQ,IXB,2025-12-04T19:45:00,2025-12-04T19:51:00,ON_TIME,6,VT-E049,114,0,2025-12-04,AIRLINE_API
201131,AI3438,AirIndia,AI,LKO,AMD,2025-12-04T00:30:00,2025-12-04T00:36:00,ON_TIME,6,VT-A001,143,1,2025-12-04,AIRLINE_API
201110,AI4371,AirIndia,AI,AMD,ATQ,2025-12-04T00:45:00,2025-12-04T00:51:00,ON_TIME,6,VT-C034,174,1,2025-12-04,OAG_FEED
201133,AI295,AirIndia,AI,CCU,ATQ,2025-12-04T01:30:00,2025-12-04T04:52:00,DELAYED,202,VT-B020,150,1,2025-12-04,DGCA_PORTAL
201134,AI855,AI,AI,PNQ,ATQ,2025-12-04T00:15:00,2025-12-04T00:23:00,ON_TIME,8,VT-C015,193,1,2025-12-04,DGCA_PORTAL
201135,AI695,AirIndia,AI,IXC,BHO,2025-12-04T14:30:00,2025-12-04T14:36:00,ON_TIME,6,VT-C053,214,0,2025-12-04,DGCA_PORTAL
201136,AI1551,AirIndia,AI,HYD,MAA,2025-12-04T16:30:00,2025-12-04T16:35:00,ON_TIME,5,VT-D035,134,0,2025-12-04,DGCA_PORTAL
201137,AI1760,AirIndia,AI,LKO,AMD,2025-12-04T00:30:00,2025-12-04T00:38:00,ON_TIME,8,VT-C010,160,1,2025-12-04,OAG_FEED
201138,AI2854,AirIndia,AI,SXR,VNS,2025-12-04T00:00:00,,CANCELLED,,VT-B042,,1,2025-12-04,DGCA_PORTAL
201139,AI1696,AirIndia,AI,VNS,HYD,2025-12-04T14:45:00,2025-12-04T14:50:00,ON_TIME,5,VT-A046,135,0,2025-12-04,AIRLINE_API
201140,AI1025,AI,AI,SXR,JAI,2025-12-04T14:30:00,2025-12-04T14:36:00,ON_TIME,6,VT-A026,110,0,2025-12-04,AIRLINE_API
